05/03/24,label
"… Vale (-0,22%, a R$ 66,73) acompanhou a leve queda de 0,11% do minério de ferro em Dalian.",0.0
"… Bancos não foram bem: Bradesco ON, -1,61% (R$ 12,19) e PN, -0,94% (R$ 13,65); Itaú Unibanco, -0,76% (R$ 33,81); Banco do Brasil, -0,41% (R$ 57,68); e Santander unit, -0,28% (R$ 28,51).",0.0
"… Grupo Pão de Açúcar liderou as quedas (-7,22%, a R$ 3,60), seguido de Petz (-5,73%, a R$ 3,95) e Alpargatas (-4,57%, a R$ 9,81).",0.0
"… A maior valorização foi de IRB (+10,10%, a R$ 42,73), influenciada pela elevação da recomendação do BTG para a ação (de venda para neutra) e do preço-alvo (de R$ 40 para R$ 44).",0.0
"… Embraer subiu 4,33% (R$ 27,00), após a American Airlines encomendar até 133 jatos da empresa.",0.0
"… No câmbio, o dólar à vista oscilou menos de 2 centavos entre a máxima e a mínima do dia e terminou em leve baixa de 0,16%, a R$ 4,9474.",1.0
… As declarações de Campos Neto sobre o fiscal poder vir melhor que o esperado pelo mercado colaboraram para o viés de baixa da moeda.,0.0
"… As taxas dos DIs também variaram dentro de intervalos estreitos e fecharam com queda tímida, na contramão do avanço dos Treasuries, num dia de agenda fraca e liquidez reduzida.",0.0
"… No fechamento, o DI para Jan25 caiu a 9,920% (de 9,930%). O DI Jan26, a 9,725% (9,737%). O Jan27, a 9,925% (9,933%); o Jan29, a 10,355% (10,371%), o Jan31 caiu a 10,590% (10,620%); e o Jan33 fechou estável em 10,700%.",1.0
"À ESPERA DE POWELL – O rali dos índices de ações em NY deu uma pausa ontem, com os investidores em modo de espera quanto ao que dirá Jerome Powell amanhã e na próxima 5ªF, em sua exposição ao Congresso americano.",0.0
"… A aposta é que, com a economia forte e a inflação em queda lenta, o presidente do Fed vai redobrar a mensagem de que não há pressa em cortar os juros, como vêm fazendo os demais dirigentes em seus discursos diários.",0.0
"… Em texto publicado no site do Fed de Atlanta ontem, Raphael Bostic, que vota este ano no Fomc, escreveu que o 1º corte de juros deve ocorrer só no 3º trimestre e que deve ser seguido por uma pausa na reunião seguinte.",0.0
"… A pausa é necessária para avaliar como a mudança de política vai afetar empresas e famílias, disse.",0.0
"… Na ausência de drivers positivos, as bolsas em NY deram sinais de fadiga.",0.0
"… “Se o S&P 500 quiser fechar a oitava semana consecutiva na máxima histórica, os investidores precisarão ouvir palavras encorajadoras de Powell e ver um payroll mais ameno”, disse Chris Larkin (E*Trade/Morgan Stanley).",0.0
"… O índice fechou com queda de 0,12% (5.130,95 pontos), enquanto o Dow Jones caiu 0,25% (38.990,69).",0.0
"… O Nasdaq perdeu 0,41% (16.207,51), apesar de a Nvidia ter saltado 3,6% e ter ultrapassado a Saudi Aramco como a 3ª empresa mais valiosa do mundo.",0.0
"… Embora comecem a surgir análises questionando se a IA estaria contribuindo para formar uma bolha no mercado de ações, algumas casas veem mais altas pela frente.",
"… O BofA aumentou a projeção para o S&P 500 de 5.000 para 5.400, um aumento potencial de 5% em relação aos níveis atuais. O Goldman Sachs avalia que os altos valores das 7 magníficas estão em linha com seus fundamentos.",0.0
"… Ainda em NY, com a nota rebaixada por Fitch e Moody’s, o New York Community Bancorp continuou sua espiral de queda, desta vez de 23,1%.",0.0
"… Nos Treasuries, o mercado exigiu retornos maiores antes da maratona Powell. O juro da note de 2 anos subiu a 4,598% (de 4,532%), o da note de 10 anos avançou a 4,216% (4,194%) e o do T-bond de 30 anos, a 4,354% (4,334%).",-1.0
"… O índice DXY, que mede o dólar ante uma cesta de seis moedas fortes, ficou estável (-0,03%), a 103,832 pontos.",0.0
"… Na expectativa pela decisão do BCE na 5ªF, o euro subiu 0,19%, a US$ 1,0860. O BC europeu deve manter os juros estáveis, mas se espera alguma diretriz no comunicado e na entrevista de Lagarde.",0.0
"… A libra teve alta de 0,26%, a US$ 1,2691, e o iene caiu 0,28%, a 150,50/US$. Em meio à expectativa de mudança na postura do BoJ, o Rabobank prevê que uma elevação dos juros pelo BC japonês em abril é mais provável.",-1.0
"… Mas o banco holandês avalia que o iene pode ganhar fôlego antes da decisão de 19 de março do BoJ, com alguma especulação sobre mudança já agora nos juros.",0.0
EM TEMPO… PETROBRAS informou que auditoria não confirmou irregularidades no caso Unigel e que não procede que KPMG tenha determinado afastamento de diretores do processo; balanço do 4TRI está mantido para 5ªF.,0.0
"VIBRA ENERGIA registrou lucro líquido de 3,297 bilhões no 4TRI, alta de 482,5% na comparação anual; Ebitda ajustado somou R$ 2,328 bilhões, crescimento de 54,5% em relação ao mesmo período de 2022.",0.0
"ITAÚ aprovou a distribuição de JCP no valor líquido de R$ 0,2055 por ação, com pagamento em 27/3; ex em 22/3.",0.0
"BNDES reportou lucro líquido recorrente de R$ 5,3 bilhões no 4Tri, alta de 54,8% contra o mesmo período do ano anterior. No acumulado de 2023, o lucro somou R$ 11,9 bilhões, valor 5% menor que o de um ano antes.",0.0
"GPA protocolou na CVM um pedido de registro de oferta pública de ações, aprovada pelo conselho de administração em reunião nesta 2ªF, que poderá movimentar até R$ 1,008 bilhão e será direcionada a investidores profissionais.",0.0
OI. Justiça manteve para hoje a assembleia de credores (11h); Justiça determinou que credores analisem pedido de adiamento feito pela Anatel.,0.0
"QUALICORP. BlackRock passou a deter 9.948.362 de ações ON, o equivalente a 3,502% do total de papéis ON emitidos pela companhia.",0.0
"PAGUE MENOS registrou lucro líquido ajustado de R$ 62,8 milhões no 4TRI, alta de 16,9% na comparação anual. Ebitda ajustado somou R$ 124,6 milhões, recuo de 2,5% em relação ao mesmo período de 2022.",0.0
TOYOTA. Alckmin antecipou que a montadora anunciará hoje investimentos de R$ 11 bilhões no Brasil.,0.0
