06/03/24,label
"… Sobre a Selic, afirmou que faltam informações para “tatear qual será a taxa terminal” e que, mais importante do que o forward guidance do Copom (que prevê pelo menos mais dois corte de 0,5pp), são os indicadores econômicos.",1
"… “Se eventualmente vier a acontecer alguma mudança na orientação da política monetária, não significará necessariamente relação com uma taxa terminal de juros”, disse, na declaração que pode levantar especulações.",0
"… É a segunda vez em quatro dias que Galípolo se refere ao forward guidance, qualificado por ele na última 6ªF de “esporte de altíssimo risco”. O mercado pode achar que o Copom vai tirar o plural da sinalização de corte da Selic.",0
"… Quanto ao quadro fiscal, disse que é razoável supor déficit de 0,8% do PIB. “Está no preço.”",-1
"O RECUO NO PERSE – Pressionado pelo lobby do setor de eventos no Congresso, Haddad saiu ontem de uma reunião com Lira e lideranças da Câmara dizendo que a equipe econômica aceita voltar atrás na ideia de acabar com o Perse.",-1
"… Segundo o ministro, uma versão mais restrita do programa de socorro ao setor de eventos será enviada ao Congresso na semana que vem em projeto de lei com urgência constitucional (prazo de 45 dias para ser apreciado).",-1
"… Assim, o PL deve ser votado em abril, dentro da vigência da MP 1.202, que vai até maio. Haddad afirmou, porém, que a MP (que atualmente revoga o Perse, reonera as prefeituras e limita compensações tributárias) será mantida.",-1
"… A manutenção é estratégica para a equipe econômica poder contabilizar o aumento da receita previsto com o fim do Perse (R$ 13 bi) no relatório bimestral de avaliação do Orçamento, a ser enviado ao Congresso no próximo dia 22.",0
… O relatório definirá quanto será necessário bloquear de despesas para o cumprimento da meta fiscal de zerar o déficit das contas públicas em 2024 e toda e qualquer receita computada ajuda a reduzir o contingenciamento.,0
"… Em entendimento com o governo, o relator da LOA, deputado Luiz Carlos Motta (PL), afirmou que o Parlamento vai aguardar pelo menos até o dia 22 para apreciar o veto de Lula sobre os R$ 5,6 bilhões de emendas de comissão.",0
"… Com a manutenção do veto até a data do relatório bimestral, o contingenciamento nas contas pode ser limitado.",-1
"… Dois dias atrás, a ministra Simone Tebet antecipou que o bloqueio deve ser “muito menor” do que o esperado, diante das surpresas positivas da arrecadação federal em janeiro e também em fevereiro (ainda não divulgada). ",-1
"… Ainda Campos Neto (BC) vem expressando menor percepção de risco fiscal, confiando que o governo tem condições de entregar um déficit primário menor do que a projeção do mercado, de 0,7% a 0,8% do PIB.",0
"… No encontro de ontem entre Haddad e Lira, a agenda microeconômica pretendida pela Fazenda foi tratada superficialmente, mas o presidente da Câmara prometeu destravar os PLs para melhorar o mercado de capitais.",0
"… Após semanas de negociação, os líderes partidários ainda avançaram nesta 3ªF no acordo para a distribuição das comissões temáticas da Câmara, embora ajustes no mapa dos colegiados ainda não estejam descartados.",0
"… Em revés para o governo Lula, a Comissão de Constituição e Justiça (CCJ), considerada o principal colegiado da Casa, deve ficar sob o comando do PL, a CMO deve ser presidida pelo PP e a de Saúde tende a ficar com o PT.",-1
"… Na tentativa de melhorar o ambiente com os congressistas, Lula promoveu happy hour na noite de ontem no Palácio do Alvorada com Pacheco e os senadores, duas semanas depois de ter recebido os deputados.",-1
… O presidente prometeu estreitar as relações e garantiu que terá maior contato com os parlamentares este ano.,0
"… Lula recebe hoje (17h) o governador mineiro e seu adversário político, Romeu Zema, para tratar da dívida de MG.",0
"MAIS AGENDA – A produção industrial medida pelo IBGE deve reverter a alta de 1,1% em dezembro e cair 1,6% em fevereiro (mediana de pesquisa Broadcast). O intervalo das projeções vai de contração de 2,2% a expansão de 0,1%.",-1
"… O câmbio deve monitorar as transações correntes (8h30), com previsão de déficit de US$ 5,6 bi em janeiro, após saldo negativo de US$ 5,834 bilhões em dezembro. Para o IDP, a mediana indica entrada líquida de US$ 5,10 bi.",-1
"… À tarde (15h), sai a balança comercial, que deve apresentar superávit de US$ 5,6 bilhões em fevereiro, mais do que o dobro do saldo positivo registrado no mesmo mês do ano passado, quando ficou em US$ 2,572 bilhões.",1
"… Campos Neto e outros diretores do BC terão reunião nesta manhã (11h) com membros da Febraban, em SP.",0
"BALANÇOS – CSN, CSN Mineração, 3R Petroleum, Dexco, SLC Agrícola e Taesa soltam resultados após o fechamento.",0
"LÁ FORA – Nos EUA, os dirigentes do Fed Mary Daly (14h) e Neel Kashkari (18h15) falam depois de Powell.",0
"… Na agenda dos indicadores, o relatório ADP deve apontar a criação de 150 mil vagas de emprego no setor privado em fevereiro, acima de janeiro (107 mil). Os números elevam a expectativa do mercado pelo payroll da 6ªF.",1
"… Ao meio-dia, saem os estoques no atacado, com previsão de queda de 0,1% em janeiro. Os estoques de petróleo do DoE (12h30) devem apontar crescimento de 1,3 milhão de barris. O BC do Canadá decide juro às 11h45.",0
"PEÇA DE FICÇÃO – A não ser que a China ainda venha com um choque de estímulos, analistas estão desconfiados que a meta de Pequim para o PIB deste ano, de “cerca de 5%”, possa não ser para valer e esteja superestimada.",-1
"… Esta impressão de que o target está exagerado ajudou a impor queda ontem às blue chips das commodities no Ibov, que sofreram ainda o peso adicional do downgrade do BTG à Vale e do suspense com o balanço da Petrobras.",0
"… A recomendação da Vale foi rebaixada para neutra, com preço-alvo de US$ 16, e o papel ON fechou em queda de 1,32%, a R$ 65,85. Petrobras (ON, -0,61%, a R$ 40,80; e PN, -0,30%, a R$ 39,96) opera na defensiva pelos dividendos.",0
"… Também o petróleo não ajudou ontem. Sem expectativa por uma demanda mais robusta na China, o Brent/maio caiu 0,91%, a US$ 82,04 por barril, na ICE. O WTI/abril, -0,75%, a US$ 78,15, na Nymex.",0
"… Juntando China com NY em baixa expressiva, o Ibovespa até teve uma queda discreta, de 0,19%, a 128.098,11 pontos. Fraco, o giro foi de R$ 20,6 bilhões.",0
"… Vibra teve a maior desvalorização da sessão, com -5,50%, a R$ 25,10, após a divulgação do balanço do 4Tri. Braskem (-4,74%, a R$ 21,09) e Grupo Pão de Açúcar (-4,17%, a R$ 3,45) também tiveram baixas fortes.",0
"… Bancos ficaram sem direção única: Santander unit, -0,74% (R$ 28,30); Itaú Unibanco, -0,09%, a R$ 33,78%; Bradesco ON, +1,07% (R$ 12,32); Bradesco PN, +0,51% (R$ 13,72); e BB teve alta de 0,69% (R$ 58,08).",0
"… Cogna (+5,43%; R$ 2,72), CVC (+5,39%; R$ 3,52) e BRF (+4,18%; R$ 15,94) lideraram os ganhos.",0
"… Se no dia anterior, as taxas dos DIs ignoraram os Treasuries, ontem voltaram a acompanhar o alívio nas taxas americanas, que reagiram a indicadores fracos nos EUA.",-1
… A melhora da percepção do risco fiscal doméstico contribuiu para tirar mais prêmio da curva,1
"… Os comentários positivos de Campos Neto e Simone Tebet na véspera continuaram a ter impacto no mercado e a precificação de Selic terminal voltou a ficar abaixo de 9,50% na curva do DI.",1
"… Outro fator positivo foi a queda da expectativa para o IPCA 2024 no Focus, de 3,80% para 3,76%, embora para 2025, que é agora o foco da política monetária, a projeção tenha seguido em 3,51%.",1
"… A estimativa para Selic seguiu em 9,00% no fim de 2024 e a previsão para o déficit primário, em 0,78% do PIB.",-1
"… A Warren vê um resultado menos ruim. A casa reduziu a projeção de -0,79% para -0,74% do PIB por causa do sucesso parcial das medidas de aumento da receita e o contingenciamento de despesas possível previsto na LDO.",1
"… No fechamento, o DI para Jan25 caiu a 9,890% (de 9,925%). O DI Jan26, a 9,685% (9,735%). O Jan27, a 9,885% (9,936%); o Jan29, a 10,320% (10,363%), o Jan31 caiu a 10,570% (10,603%), e o Jan33, a 10,680% (10,711%).",1
"… A aversão global ao risco e à meta do PIB da China, que não convenceu, pressionaram o dólar de leve por aqui antes de Powell. A moeda à vista subiu 0,17%, a R$ 4,9557.",-1
"XEPA NAS TECHS – Não foi um dia de boas notícias para as big techs e o fato de estarem muito compradas ajudou na liquidação do dia. O setor derrubou as bolsas em NY, mesmo com dados fracos nos EUA tirando prêmios dos juros.",0
"… Também foi um dia de fuga do risco, à espera da mensagem de Powell ao Congresso nesta 4ªF, e do payroll na 6ªF.",-1
"… Nas contas do Dow Jones Market Data, as “Sete Magníficas” perderam US$ 233 bilhões em capitalização de mercado ontem.",0
"… A onda começou com a Apple (-2,84%), que contabilizou queda de 24% nas vendas de iPhones na China nas seis primeiras semanas do ano, segundo a Counterpoint Research.",0
"… Também com problemas no mercado chinês, a Tesla viu a ação despencar 7% após divulgar que as vendas de veículos no país caíram 19% em fevereiro contra igual período de 2023.",0
"… Meta (-1,60%) andou às voltas com um apagão de cerca de 1h30, em nível global, no Facebook e no Instagram. A empresa creditou o problema a questões técnicas.",0
"… Houve também falhas no Google e no YouTube, da Alphabet (-0,31%). Amazon (-1,95%) e Microsoft (-2,96%) completaram a rodada de baixas. Apenas Nvidia escapou. Subiu 0,86%.",0
"… O recuo se espalhou por outras techs e o Nasdaq liderou as perdas, com -1,65%, a 15.939,59 pontos. O setor tem peso importante no S&P 500, que baixou 1,02%, a 5.078,65 pontos. O Dow Jones recuou 1,04%, a 38.585,19 pontos.",0
"… As vendas de ontem não foram um sinal de pânico, disse Michael Sansoterra (Silvant Capital Management), mas um ajuste. “São apenas movimentos normais do mercado no que tem sido um ano de forte alta até agora”.",0
"… Investidores preferiram a segurança dos Treasuries e a demanda baixou os rendimentos, também pressionados pelos fracos indicadores divulgados pelos EUA.",-1
"… As encomendas à indústria caíram 3,6% em janeiro ante dezembro, pior do que os -2,8% esperados.",1
"… Os PMIs de serviços vieram mistos. Mas o mais acompanhado pelo mercado, o medido pelo ISM, recuou a 52,6 em fevereiro, de 53,4 em janeiro. A previsão era de 52,8.",1
"… O PMI da S&P Global subiu a 52,5, de 52. Analistas previam 51,4.",0
"… No fim da tarde, o retorno da note de 2 anos cedia a 4,547% (de 4,601%) e o da note de 10 anos caía a 4,134% (4,215%). O T-bond de 30 anos recuava a 4,272% (4,351%).",-1
"… Sem impulso e com os indicadores fracos do dia, o dólar ficou misto ante seus pares, e o índice DXY ficou perto da estabilidade (-0,03%), a 103,798 pontos.",0
"… O euro ficou estável (-0,02%), a US$ 1,0858. Na zona do euro, o PPI caiu 0,9% em janeiro ante dezembro, bem mais que o -0,4% esperado. Na comparação anual, cedeu 8,6%, depois de ter recuado 10,7% em dezembro.",0
"… A libra subiu 0,11%, a US$ 1,2706 e o iene avançou 0,32%, a 149,92 ienes.",0
"EM TEMPO… Produção total de petróleo da PRIO atingiu 82.813 barris de óleo equivalente por dia (boepd) em fevereiro, queda de 13,3% em relação a janeiro, segundo dados preliminares.",0
"PETRORECÔNCAVO registrou lucro líquido de R$ 186,68 milhões no 4TRI, alta de 29% na comparação anual; Ebitda somou R$ 246,73 milhões, queda de 35% em relação ao mesmo período de 2022.",0
"ENAUTA registrou produção total de 783,1 mil boe em fevereiro, alta de 5% contra janeiro.",0
MINERVA está realizando uma oferta de R$ 2 bilhões em certificados de recebíveis do agronegócio (CRAs) lastreados em debêntures. A operação está sendo securitizada pela Virgo. A emissão ocorrerá em três séries.,0
BTG. Carf cancelou a maior parte de autuações fiscais de quase R$ 1 bi referentes ao ágio gerado no processo de formação do BTG. (Valor),0
"AZUL informou que, até o momento, “não negociou” e “nem aprovou” nenhuma transação específica para analisar uma possível aquisição da Gol…",0
… Posicionamento da empresa ocorreu em resposta a questionamento da CVM sobre notícias divulgadas na imprensa de que a Azul teria contratado dois assessores financeiros para tentar comprar ao menos parte da Gol.,0
"RAIA DROGASIL registrou lucro líquido de R$ 284,651 milhões no 4TRI, alta de 2,4% na comparação anual; Ebitda ajustado somou R$ 614,544 milhões, crescimento de 2,5% em relação ao mesmo período de 2022.",0
"YDUQS aprovou 10ª emissão de debêntures, no valor de R$ 1,1 bilhão.",0
"ALUPAR registrou lucro líquido de R$ 141,2 milhões no 4TRI, queda de 26,4% na comparação anual; Ebitda somou R$ 608,9 milhões, alta de 16,3% em relação ao mesmo período de 2022.",0
