date,article,label
11/01/24,"A mediana do mercado indica aceleração para 0,49% em dezembro, contra 0,28% em novembro. Todas as projeções indicam que o BC deve cumprir o alvo em 2023, com IPCA de 4,55%, contra 5,79% em 2022.",1
11/01/24,"Não se espera hoje impacto relevante do IPCA sobre o ritmo de corte da Selic, uma vez que o Copom já contratou pelo menos mais duas doses de 0,5pp, esvaziando as esperanças de uma aceleração para 0,75pp.",1
11/01/24,"Em evento do JPMorgan nesta 4ªF, Diogo Guillen (BC) voltou a chamar a atenção para a desancoragem das expectativas de inflação a partir de 2025 (3,5%), que continuam rompendo o centro da meta, de 3%.",1
11/01/24,"Em NY, em plena véspera do CPI, John Williams, que é muito influente no Fed, veio com um recado hawkish. Com voto permanente no Fomc, ele defendeu a manutenção da política restritiva durante “algum tempo”.",1
11/01/24,"Bateu alguma cautela de última hora de que o Fed boy esteja antecipando que o juro não vai cair neste 1Tri e, na reta final dos negócios, o comentário puxou as taxas dos Treasuries mais longos às máximas (abaixo).",1
11/01/24,"O consenso do mercado é de que o núcleo do CPI acelere 0,3% em dezembro, mesmo ritmo do mês anterior. Na leitura anual, as apostas são de +3,2% do índice cheio e +3,8% do núcleo, após 3,1% e 4,0% em novembro.",1
11/01/24,"A possibilidade de o núcleo do CPI ficar abaixo de 4% na base anualizada pela primeira vez em quase três anos poderá dar ao Fed maior confiança de que a inflação está no caminho da meta de 2%, acredita o ING.",1
11/01/24,"MAIS AGENDA – No mesmo horário do CPI (10h30), sai nos EUA o auxílio-desemprego, com previsão de alta de 3 mil pedidos, para 205 mil. Já com os números de inflação em mãos, o Fed boy Thomas Barkin discursa, às 14h40.",1
11/01/24,"O BC do Peru divulga decisão de política monetária, sem horário confirmado.",0
11/01/24,"ARGENTINA – Em voto de confiança a Milei, o corpo técnico do FMI chegou a acordo para liberar US$ 4,7 bi ao país para restaurar estabilidade econômica. Mas a aprovação ainda depende do conselho executivo do fundo.",0
11/01/24,"AQUI – Deve acontecer oficialmente hoje o anúncio da troca no Ministério da Justiça, confirmando a ida do ex-ministro do STF Ricardo Lewandowski para o lugar de Dino, que ocupará a vaga deixada por Rosa Weber no STF.",0
11/01/24,"Lula ainda tem que decidir o futuro de Ricardo Cappelli, atual secretário-executivo do Ministério da Justiça.",0
11/01/24,"Alguns interlocutores do presidente desejavam que Cappelli, que teve papel decisivo na crise detonada pelos atos golpistas de 8/1, fosse nomeado secretário nacional de Segurança Pública, dentro da pasta da Justiça.",0
11/01/24,"Mas Cappelli já avisou que não aceitaria. Quer permanecer no atual posto, segundo na hierarquia da Justiça.",0
11/01/24,"GREVE DE 24H NO BC – Insatisfeitos com o “descaso” do governo com a pauta de reivindicações da categoria, os servidores do BC fazem greve-relâmpago hoje, que pode causar interrupção na manutenção dos sistemas do Pix.",0
11/01/24,"O leilão de rolagem de swap cambial (11h30), de até 16 mil contratos (US$ 800 milhões), está mantido. O Sindicato Nacional dos Funcionários do BC (Sinal) prevê adesão de 70% dos servidores do órgão à greve.",0
11/01/24,"MP DA REONERAÇÃO – O impasse em torno da revogação da desoneração da folha de pagamento, rechaçada pelo Congresso, persiste e uma solução não sairá antes de 2ªF, quando Haddad volta de férias e se reúne com Pacheco.",-1
11/01/24,"O líder do governo no Senado, Jaques Wagner, disse que todas as alternativas estão na mesa nos debates preliminares, desde manter a MP, retirá-la, editar uma nova medida ou mandar um projeto de lei.",-1
11/01/24,"O secretário-executivo do Ministério da Fazenda, Dario Durigan, que esteve reunido ontem com Pacheco, disse que é preciso prestigiar o Congresso, mas não se por perder o norte do equilíbrio das contas públicas.",-1
11/01/24,"Questionado sobre a provável mudança da meta fiscal, Durigan disse que o tema não está sendo debatido, mas admitiu que a Fazenda pode desistir da promessa de déficit zero, caso o Parlamento vença a queda de braço da MP.",-1
11/01/24,"ENTREGANDO OS PONTOS – Desde que o ano começou, o Ibovespa já queimou quase 3.500 pontos, desistindo das máximas de todos os tempos atingidas em 2023, na virada de chave que tem muito a ver com o Fed.",-1
11/01/24,"Os comprados em Brasil estão todos na torcida por uma surpresa dovish no CPI nos EUA, para surfarem na onda do fluxo positivo, que levou a bolsa doméstica aos recordes em dezembro e tirou o dólar de R$ 5,00.",-1
11/01/24,"Antes dos dados de inflação americanos, a cautela voltou a bater nesta 4ªF, em que o Ibovespa (-0,46%) voltou à faixa dos 130 mil pontos (130.841,09), com a queda em bloco das blue chips das commodities e dos bancos.",-1
11/01/24,"O minério de ferro caiu 3,02% em Dalian e pesou sobre as ações da Vale (-1,50%; R$ 72,23) e outras metálicas.",-1
11/01/24,"A forte queda da commodity reflete uma espécie de tempestade perfeita, com paralisação de siderúrgicas na China para manutenção, sinais de desaceleração econômica, problemas no mercado imobiliário e alta de estoques.",-1
11/01/24,"Um cenário que eleva a expectativa de anúncio de medidas de estímulo. Para analistas, enquanto a China não cortar juros e o compulsório bancário, o minério seguirá em queda.",-1
11/01/24,"Petrobras sentiu o aumento inesperado dos estoques de petróleo e gasolina nos EUA. O papel ON caiu 0,99%, a R$ 39,03; o PN -0,92%, a R$ 37,75. Terceira maior queda do Ibov, Prio recuou 4,17% (R$ 44,35).",-1
11/01/24,"O DoE mostrou em seu relatório semanal que o volume armazenado de óleo bruto cresceu 1,338 milhão de barris nos EUA, contra uma expectativa de -600 mil barris.",-1
11/01/24,"Os de gasolina deram um salto de 8,03 milhões de barris, bem mais que os 2,1 milhões esperados, e os de destilados subiram 6,53 milhões de barris, ante previsão de +1 milhão.",-1
11/01/24,"As cotações do barril, que subiam até a divulgação dos números, viraram para o negativo. O Brent/março terminou o dia valendo menos 1,01%, a US$ 76,80 por barril, na ICE. O WTI/fev, -1,20%, a US$ 71,37, na Nymex.",-1
11/01/24,"Ainda no Ibov, bancos também ficaram no vermelho: Bradesco PN (-1,72%; R$ 16,02) e ON (-1,70%; R$ 14,45), unit do Santander (-1,23%; R$ 30,61) e BB (-0,17%; R$ 54,43). Mais uma vez, Itaú fechou estável (-0,09%; R$ 33,29).",-1
11/01/24,"Varejo e consumo cederam. GPA (-3,83%, R$ 3,77), Casas Bahia (-3,47%, R$ 10,57) e Alpargatas (-3,04%, R$ 9,24) estiveram entre as maiores quedas numa lista liderada pela MRV (-4,71%; R$ 9,51) e CVC (-4,41%, R$ 3,25).",-1
11/01/24,"Na ponta oposta, Embraer avançou 3,38%, a R$ 22,32, a maior alta do dia.",-1
11/01/24,"Eletrobras PNB, com +3,03% (R$ 47,53), e ON, +2,59% (R$ 42,76, disparou com a perspectiva de derrota do governo na Ação Direta de Inconstitucionalidade (Adin), em que questiona o modelo de privatização da companhia.",-1
11/01/24,"FIM DA ESTIAGEM – O hiato de IPOs na B3 deve ter fim no 2Tri, segundo a expectativa de bancos de investimentos.",1
11/01/24,"De setembro de 2021, quando a Vittia, de fertilizantes, estreou na bolsa, já se passaram 28 meses sem sequer uma oferta inicial de ações, a maior seca em 20 anos.",1
11/01/24,"Bank of America e Morgan Stanley esperam uma retomadas dos IPOs com os sinais de que o Fed encerrou seu ciclo de aperto e com a expectativa de que o Banco Central continue cortando a Selic, diz a Bloomberg.",1
11/01/24,"Empresas dos setores de infraestrutura, varejo, tecnologia e imobiliário estão entre as candidatas a acessar o mercado, segundo o BofA. Para Fábio Nazari (BTG Pactual), as condições são as melhores dos últimos três anos.",1
11/01/24,"MARASMO – Sem querer arriscar um movimento mais brusco antes do CPI e do IPCA, as taxas dos DIs e o câmbio passaram mais um dia oscilando dentro de intervalos estreitos.",1
11/01/24,"Num fechamento sem direção única, as taxas subiram na ponta curta da curva, sob influência da alta dos retornos dos Treasuries e em meio à leitura hawkish das declarações de Guillen.",1
11/01/24,"O DI para Jan/25 subiu a 10,135%, (de 10,110% na véspera) e o DI Jan/26, a 9,775% (de 9,770%). O Jan/27 caiu a 9,880% (de 9,896%); Jan29, a 10,245% (10,291%); Jan/31, a 10,470% (10,523%); e Jan/33, a 10,580% (10,633%).",1
11/01/24,"No câmbio, o dólar oscilou três centavos entre a máxima e a mínima do dia e terminou em baixa de 0,30%, a R$ 4,8916. O recuo, segundo operadores, foi puxado pela entrada de recursos de exportações.",1
11/01/24,"Guillen comemorou o fato de o BC não ter feito intervenções no câmbio no ano passado, seja injetando recursos novos no sistema ou através de leilões de venda, recompra ou swap cambial. Só promoveu rolagem de posições.",1
11/01/24,"Foi a primeira vez em 24 anos, desde que o Brasil adotou câmbio flutuante, que o BC não operou o mercado.",1
11/01/24,"Guillen salientou que alguns países sofreram mais com o câmbio no ano passado, mas que o comportamento no Brasil ocorreu dentro do desejável.",1
11/01/24,"Na visão do Citibank, o real deve continuar sustentado, já que as operações de carry trade devem seguir “interessantes”, porque os cortes na Selic estão “lentos o suficiente” para manter uma “gordura” nas operações.",1
11/01/24,"O MENSAGEIRO DO FED – A fala hawkish de Williams em NY, que pegou os negócios na reta final do pregão, desacelerou o ritmo de alta das bolsas em Wall Street e intensificou o impulso dos juros dos Treasuries longos.",1
11/01/24,"A taxa da Note-10 anos marcou máxima de 4,047%, antes de fechar a 4,043%, porque bateu a suspeita de que, independentemente de como vier o CPI hoje, o Fed possa estar disposto a adiar o início dos cortes do juro.",1
11/01/24,"O retorno do T-bond de 30 anos subiu a 4,213% (de 4,186%). O da Note de 2 anos recuou a 4,354%, de 4,362%.",1
11/01/24,"Apesar de a fala de Williams ter reduzido o fôlego das bolsas em NY, o mercado seguiu na crença inabalável, por ora, de que o juro dos EUA ainda cairá 150pb em 2024.",1
11/01/24,"O monitoramento do CME Group mostra a taxa terminal entre 3,75% e 4% no fim deste ano.",1
11/01/24,"O Dow Jones subiu 0,45% (37.695,40 pontos), o S&P 500 ganhou 0,57% (4.783,39) e o Nasdaq avançou 0,75% (14.969,65), com destaque para Meta (+3,65%). O Mizuho elevou o preço-alvo do papel de US$ 400 para US$ 470.",1
11/01/24,"O dólar perdeu terreno para os seus pares mais importantes e o índice DXY caiu 0,20%, a 102,362 pontos. O euro subiu 0,39%, a US$ 1,0965, a libra avançou 0,25%, a US$ 1,2731, e o iene caiu 0,91%, a 145,79/US$.",1
11/01/24,"No BCE, os sinais sobre os juros continuam conflitantes.",1
11/01/24,"A diretora Isabel Schnabel acha cedo para discutir cortes. Ela quer ver mais dados que confirmem a desinflação no bloco, apesar do alerta do vice Luis de Guindos de que a zona do euro já pode ter entrado em recessão.",1
11/01/24,EM TEMPO PETROBRAS recebeu US$ 298 milhões da parcela contratual relativa ao Polo Carmópolis.,1
11/01/24,VIBRA ENERGIA comunicou a assinatura de um memorando de entendimentos (MOU) com a Inpasa Agroindustrial para estudar uma potencial parceria visando à produção e à comercialização de metanol verde.,1
11/01/24,"VALE. Citi reiterou recomendação de compra para os ADRs da mineradora, com preço-alvo de US$ 18,50. Banco prevê que a empresa reporte Ebitda ajustado de US$ 6,8 bilhões no 4TRI23, alta de 10% em relação ao consenso.",1
11/01/24,"AZUL. Santander manteve recomendação neutra para a ação da empresa, com preço-alvo de R$ 16,50",1
11/01/24,"Banco avaliou números de tráfego da companhia no mês de dezembro como “majoritariamente positivos”, considerando o contínuo crescimento da demanda e a alta taxa de ocupação.",1
11/01/24,"CCR. Tráfego de veículos nas rodovias subiu 6,4% em dezembro na comparação anual.",1
11/01/24,"HAPVIDA aprovou a 6ª emissão de debêntures, no valor de R$ 500 milhões.",1
11/01/24,"COGNA. BlackRock reduziu participação para 9,9% das ações ON.",1
11/01/24,"IGUATEMI. BlackRock reduziu participação de 5,01% para 4,97% das ações PN da companhia.",1
11/01/24,"NUBANK conseguiu superar o preço do seu IPO, em 8 de dezembro de 2021, quando sua ação foi precificada a US$ 9, mais de dois anos após estreia na bolsa de NY. Ontem, as ações do banco fecharam valendo US$ 9,08 (+1,68%)",1
12/01/24,Dia tem PPI e escalada do petróleo.,-1
12/01/24,"O petróleo saltava quase 2% no início da madrugada, com os ataques dos EUA e Reino Unido aos rebeldes no Iêmen apoiados pelo Irã. Já o minério de ferro caía 1%, apesar de a inflação ao consumidor chinês ter recuado menos do que o esperado em dezembro e de a balança comercial ter vindo forte. Em NY, os bancos abrem hoje a temporada de balanços, com BofA, Citi e JPMorgan antes da abertura dos negócios. Os resultados servem de termômetro sobre as chances de pouso suave ou recessão na economia americana. O Fed boy Neel Kashkari participa de evento às 13h. Mas a maior expectativa do dia está voltada para a inflação ao produtor (PPI) em dezembro nos EUA (10h30), um dia depois de NY não ter se assustado com o CPI acima do esperado.",-1
12/01/24,"Traindo as expectativas mais pessimistas de que a surpresa com o indicador mais forte poderia provocar uma reviravolta nas apostas para o Fed, o mercado não desistiu de um corte antecipado do juro, em março (abaixo).",-1
