date,article,label
01/03/24,"… Na semana passada, o Valor informou que, devido ao fato de este ser um ano eleitoral, a Fazenda vai adiar o envio do plano da reforma tributária sobre a renda, que trataria de itens como a cobrança do IR sobre os dividendos.",0
01/03/24,"COPOM – Apesar de a inflação de serviços no IPCA/fev não ter assustado, uma série de dados fortes nos últimos dias (serviços, vendas no varejo e geração de empregos do Caged) levantou especulações sobre a trajetória da Selic.",0
01/03/24,"… Economistas não duvidam que o BC encerre o ciclo de cortes mais cedo, antes de atingir os 9%. A retirada do forward guidance seria a deixa para o Copom cortar menos em maio (0,25pp) e parar de cortar em junho ou julho.",-1
01/03/24,"… Galípolo e Guillen já andaram telegrafando que o compromisso com novos cortes de 0,5pp da Selic pode ser quebrado em algum momento. Mas talvez ainda não agora, segundo a avaliação de pelo menos dois grandes bancos.",-1
01/03/24,"… Para o Itaú, o mais provável é o BC preferir conservar a prescrição para evitar aumento excessivo de volatilidade nos negócios. Também o Goldman Sachs projeta manutenção, embora com alterações importantes na linguagem.",0
01/03/24,"… Segundo o diretor de pesquisa macroeconômica para AL do Goldman Sachs, Alberto Ramos, um novo trecho no comunicado pode informar que será a última vez em que o Copom oferecerá sinalização para mais de uma reunião.",0
01/03/24,"… Outra alternativa, segundo o executivo, seria o BC adicionar um condicionante ao texto, dizendo que o comitê espera, “neste momento”, novas reduções de mesma magnitude da Selic, despistando sobre os próximos passos.",0
01/03/24,"… Existe também a possibilidade, segundo Ramos, de o Copom preservar o guidance, mas reforçar a natureza condicional da sinalização, esclarecendo que ela é válida apenas caso o cenário básico do BC se materialize.",0
01/03/24,"… Coincidindo com as surpresas da inflação pressionada e do fôlego da atividade, o Copom dá os primeiros sinais de que pretende ganhar liberdade para não se comprometer com os dois próximos passos da política monetária.",0
01/03/24,"… Antes do Copom, o investidor ainda poderá conferir hoje (9h) o ritmo do “PIB do BC”. O bom desempenho das vendas do varejo ampliado e do volume de serviços devem sustentar o crescimento do IBC-Br em janeiro.",0
01/03/24,"… O mercado prevê um avanço de 0,65%, contra 0,82% em dezembro. As projeções no Broadcast vão de queda de 0,30% a alta de 1,60%. Na base anualizada, o dado deve avançar 3,60% na mediana, contra 1,36% em dezembro.",0
01/03/24,"… Do lado da inflação, o IGP-10, que também sai hoje (8h), deve cair 0,34% em março, menos do que caiu em fevereiro (0,65%), diante da perda de ímpeto na deflação dos preços agropecuários ao produtor.",0
01/03/24,"… Ainda na agenda doméstica, saem as prévias do IPC-S (hoje, às 8h) e do IPC-Fipe, amanhã.",0
01/03/24,"BALANÇOS – A temporada dos resultados trimestrais prossegue hoje com Embraer, antes da abertura dos negócios, além de Magazine Luiza, Braskem, Itaúsa, Vamos e Grupo SBF (Centauro), depois do fechamento do mercado.",0
01/03/24,"… JSL apresenta dados financeiros amanhã, enquanto a 4ªF terá as demonstrações da Equatorial, Cogna, Locaweb e Vivara. Na 5ªF, é a vez de Sabesp, Cemig, CPFL e Gafisa. Fechando a semana, na 6ªF, saem os números da Qualicorp.",0
01/03/24,LULA – Convocou para hoje a primeira reunião ministerial do ano. O encontro (9h) deve reunir todos os ministros no Planalto e ocorre em meio à queda da aprovação do governo federal nas pesquisas de opinião e à crise na Petrobras.,0
01/03/24,"… Para participar do encontro, Haddad desistiu da viagem que faria à Alemanha para tratar de transição ecológica.",0
01/03/24,"CAPTAÇÕES – O governo pediu ao Senado a ampliação em US$ 50 bilhões, de US$ 75 bilhões para US$ 125 bilhões, do teto estabelecido para a emissão de títulos públicos no exterior, informa o Estadão.",-1
01/03/24,"LÁ FORA – Entre os grandes BCs, também o BoE inglês tem decisão de política monetária na semana (5ªF). Deve optar por manter o juro pela quinta reunião seguida, ainda em coragem para cortar, diante da inflação.",0
01/03/24,"… Um dia antes da decisão, o Reino Unido divulga na 4ªF os dados do CPI e do PPI em fevereiro. Hoje, é dia de inflação ao consumidor na zona do euro (7h). Na 5ªF, sai o PMI composto. Lagarde (BCE) discursa amanhã.",0
01/03/24,"… Powell participa de evento na 5ªF, day after do Fed. A agenda dos indicadores nos EUA é fraca na semana e prevê apenas a leitura preliminar de março do PMI composto (5ªF) e o índice NAHB de construtoras (hoje, às 11h).",0
01/03/24,"… Ainda na semana, os BCs da Austrália (hoje, à meia-noite), Turquia, México e Rússia (5ªF), e Colômbia (6ªF) decidem juro. No Japão, o feriado do Dia do Equinócio deixa os mercados financeiros fechados na 4ªF.",0
01/03/24,"JAPÃO – A maior organização sindical (Rengo) confirmou que as negociações salariais desencadearam um aumento salarial médio de 5,28%, o maior ganho em mais de 30 anos, reforçando aposta de alta do juro hoje, à meia-noite.",0
01/03/24,"… Há oito anos, desde 2016, a taxa está negativa, em -0,1%, e se o BoJ resolver promover um pivô hawkish, será a primeira vez em 17 anos que decidirá apertar a política monetária, marcando uma virada histórica na sua estratégia.",0
01/03/24,"CHINA HOJE – A produção industrial subiu 7,0% no primeiro bimestre em relação a igual período no ano passado. O resultado veio acima do esperado por analistas consultados pelo Wall Street Journal, de avanço de 5,0%.",0
01/03/24,"… As vendas no varejo avançaram 5,5% na comparação anual de janeiro e fevereiro, superando a projeção de 5,2%.",0
01/03/24,RÚSSIA – A vitória de Putin ao seu quinto mandato neste domingo levantou contestações pelos EUA e Ucrânia.,0
01/03/24,"… As eleições, de pouco suspense, tiveram como pano de fundo a mais dura repressão à oposição política e à liberdade de expressão na Rússia desde a era soviética. Só três candidatos simbólicos foram autorizados a concorrer.",0
01/03/24,"… Em comunicado, a Casa Branca disse que o processo “obviamente, não foi livre e nem justo”. O presidente da Ucrânia, Volodymyr Zelensky, criticou a falta de legitimidade. “As eleições russas são uma farsa ilegítima”, acusou.",0
01/03/24,"CENÁRIO SINGULAR – A aversão ao risco no exterior e dados surpreendentemente fortes da atividade doméstica pesaram sobre os juros, o dólar e o Ibovespa na 6ªF.",0
01/03/24,"… Desde o dia anterior, quando os EUA divulgaram um PPI bem acima do esperado, investidores já estavam ajustando posições para um possível cenário de menos cortes de juros nos EUA.",0
01/03/24,"… E por aqui, cogitou-se a possibilidade de o Copom encerrar o ciclo de cortes mais cedo, com a Selic ainda em dois dígitos, por causa da economia aquecida e seu eventual impacto sobre a inflação.",0
01/03/24,"… Depois de o varejo brasileiro surpreender, foi a vez de os serviços (+0,7%) ficarem acima do esperado (-0,5%) em janeiro ante dezembro. Ainda o dado de dezembro foi ajustado para cima, de alta de 0,3% para 0,7%.",0
01/03/24,"… Os dados do Caged em fevereiro não ficaram atrás, mostraram 180,4 mil vagas criadas, mais que o dobro da mediana das estimativas, de 85,4 mil.",0
01/03/24,"… Os números colocaram viés de alta nas projeções para o PIB/1Tri e para 2024 e deram mais força ao debate sobre uma mudança no forward guidance do Copom, com a substituição do plural pelo singular nas “próximas reuniões”.",0
01/03/24,"… Sergio Vale (MB Associados) diz que os dados são ponto de preocupação para a condução da política monetária, especialmente porque a inflação de serviços ainda não está devidamente domada.",0
01/03/24,"… Caso a atividade continue a surpreender, a visão de quem está vendo a Selic abaixo do consenso do mercado, de 9,0% pode mudar.",0
01/03/24,"… O juro para Jan25 subiu a 9,965% (de 9,896%). O DI Jan26 avançou a 9,885% (9,784%). O Jan27, a 10,120% (10,028%); o Jan29, a 10,610% (10,516%), o Jan31 subiu a 10,860% (10,771%) e o Jan33, a 10,980% (10,862%).",-1
01/03/24,"… A precificação da Selic terminal nos DIs, que era de 9,60% na véspera, indicando apostas entre 9,50% e 9,75%, subiu a 9,70%.",-1
01/03/24,"… O dólar acompanhou o clima ruim lá fora e testou mais uma vez o teto dos R$ 5 na máxima do dia (R$ 5,0016). Mas depois a pressão diminuiu com a expectativa de um Copom mais conservador, o que favoreceria o carry trade.",-1
01/03/24,"… O mau humor externo também contaminou o Ibovespa, que fechou em queda de 0,74%, aos 126.741,81 pontos. Os problemas da Vale (-1,14%, a R$ 59,76) também pressionaram novamente o índice.",-1
01/03/24,"… O recuo da ação não veio só por causa do minério de ferro cotado abaixo de US$ 110/t pela primeira vez desde agosto de 2023 em Dalian, com perda forte, de 3,64%, a US$ 108/t.",-1
01/03/24,"… As declarações do ex-conselheiro da empresa José Luciano Duarte Penido, de que há interferência política no processo de sucessão de Eduardo Bartolomeo, continuaram a pesar.",-1
01/03/24,"… O giro do Ibov, de R$ 34,2 bilhões, foi inflado pelo vencimento de opções sobre ações.",0
01/03/24,"… Sem direção única, Petrobras ON caiu 0,22% (R$ 36,67) e PN subiu 0,28% (R$ 36,32). Na ICE, o petróleo Brent/maio ficou estável (-0,09%), a US$ 85,34 por barril e o WTI/abril recuou 0,27%, a US$ 81,04, na Nymex.",0
01/03/24,"… Na semana, o Brent subiu 3,97%, o WTI teve alta de 3,88%.",-1
01/03/24,"… Ações ligadas ao consumo foram penalizadas pela alta dos juros futuros. Cogna (-11,74%; R$ 2,48) e Yduqs lideraram as perdas, com esta última também em repercussão dos resultados do 4Tri.",0
01/03/24,"… Casas Bahia caiu 7,63% (R$ 7,40) e Lojas Renner baixou 6,72% (R$ 15,40).",0
01/03/24,"… Bancos ficaram mistos. BB ganhou 1,02%, a R$ 57,29, e Santander unit subiu 0,49%, a R$ 28,74. Bradesco PN caiu 1,54% (R$ 14,11), Bradesco ON cedeu 0,56% (R$ 12,53) e Itaú Unibanco recuou 0,55% (R$ 34,54).",0
01/03/24,"… As maiores altas do pregão foram de Azul (+6,89%; R$ 13,49), PetroReconcavo (+4,15%; R$ 22,85) e Hypera (+4,03%; R$ 34,10).",0
01/03/24,"À ESPERA DOS PONTOS DO FED – A percepção de que o Fed pode indicar ritmo menor no corte de juros na semana continuou a pressionar as bolsas em NY na 6ªF, assim como abasteceu nova rodada de alta nos juros dos Treasuries.",0
01/03/24,"… A resistência da inflação em fevereiro surpreendeu o mercado e embora a aposta para o início da flexibilização siga majoritária em junho, caiu para menos de 60%, enquanto a chance de julho subiu para 25% (CME).",0
01/03/24,"… Os dados mistos de atividade do dia não ajudaram a formar uma aposta mais firme. Os EUA informaram que a produção industrial (+0,1%) veio acima do esperado (estabilidade) em fevereiro.",-1
01/03/24,"… Mas o dado de janeiro foi revisado de -0,1% para -0,5%.",0
01/03/24,"… Enquanto isso, a leitura preliminar do índice de sentimento do consumidor dos EUA caiu de 76,9 em fevereiro para 76,5 em março, contra uma expectativa de avanço a 77,4.",0
01/03/24,"… As expectativas de inflação, que vinham caindo, ficaram no mesmo lugar. Em 12 meses, seguiram em 3,0% e, para cinco anos, em 2,9%.",0
01/03/24,"… Para a Lombard Odier Asset, no geral, os dados apontam para uma economia mais fraca, enquanto os preços desaceleram a um ritmo mais lento. Nos últimos dias, porém, o mercado preferiu “abraçar a narrativa da inflação”.",0
01/03/24,"… Em NY, sob o peso da alta dos retornos dos Treasuries, as techs recuaram e o Nasdaq perdeu 0,96% (15.973,17 pontos). O Dow Jones caiu 0,49% (38.714,77) e o S&P 500 recuou 0,65% (5.117,09).",0
01/03/24,"… Na semana, os índices acumularam perdas de 0,70%, 0,02% e 0,13%, respectivamente.",0
01/03/24,"… O tom de cautela na 6ªF também foi atribuído ao “triple witching” – vencimento triplo de opções sobre ações, índices e futuros.",0
01/03/24,"… É um evento que geralmente aumenta a volatilidade do mercado e que ocorreu num momento delicado, em que se intensificou o debate sobre o gráfico de pontos, a ser divulgado depois da reunião do Fomc, na 4ªF.",0
01/03/24,"… Nos Treasuries, o juro da note de 2 anos avançou a 4,732% (4,706%) e o da note de 10 anos subiu a 4,313%, de 4,296%. O do T-bond de 30 anos caiu a 4,4303% (4,4342%).",1
01/03/24,"… No câmbio, o índice DXY ficou perto da estabilidade (+0,07%), a 103,432 pontos. Na semana, subiu 0,70%, maior alta semanal em dois meses, após o CPI e PPI mais fortes que o esperado.",0
01/03/24,"… O euro ficou estável em US$ 1,0892 e a libra ficou quase parada (-0,09%), a US$ 1,2740. Apesar da expectativa de que o BoJ vai elevar o juro pela 1ª vez em 17 anos nesta semana, o iene caiu 0,51%, a 149,09/US$.",0
01/03/24,"EM TEMPO… No X (antigo Twitter), o presidente da PETROBRAS, Jean Paul Prates, voltou a defender na 6ªF à noite a exploração de petróleo na Margem Equatorial, no litoral norte do Brasil, como elemento “fundamental” para a transição energética…",0
01/03/24,"… Ainda na 6ªF à noite, a Petrobras reiterou que não prometeu ou sinalizou uma direção para dividendos extraordinários em evento com analistas e investidores em NY em janeiro, como já havia afirmado em comunicado no dia 12 de março…",0
01/03/24,"… Segundo a empresa, as notícias que voltaram circular na imprensa são “equivocadas”…",0
01/03/24,… A Petrobras afirmou também que repudia o vazamento de relatórios técnicos que embasaram as discussões do balanço de 2023 pelo conselho de administração e informa que tomará medidas internas para apuração e responsabilização dos envolvidos.,0
01/03/24,"… Em fato relevante, a companhia informou que discute com o Mubadala Capital a formação de parceria de downstream, que avalia a aquisição de participação na Refinaria de Mataripe (RefMat) e do projeto de uma biorrefinaria integrada (Biorrefinaria).",0
01/03/24,ABREU E LIMA. A ANDRADE GUTIERREZ e a NOVONOR (antiga Odebrecht). estão de volta à refinaria que foi pivô da Operação Lava Jato. As duas empresas estão entre as vencedoras da licitação para as obras de complementação da Rnest…,0
01/03/24,"… A construção deve ter início no segundo semestre deste ano. Procurada, a Petrobras não respondeu até a informação do Estadão.",0
01/03/24,"BRASKEM. A petroleira ADNOC (Abu Dhabi) e a NOVONOR devem se sentar à mesa antes de uma oferta vinculante pela petroquímica se tornar realidade. Uma reunião entre as partes pode ocorrer já nesta semana, apurou a Coluna do Estadão.",0
01/03/24,"NOVONOR defendeu que a revisão do acordo de leniência fechado com a Controladoria-Geral da União em 2018 é necessária para refletir a atual situação da empresa, que fatura hoje 10% do que faturava antes da Operação Lava Jato.",0
01/03/24,"VALE. Novo presidente, que substituirá Eduardo Bartolomeo em 2025, poderá ser ligado a acionistas representativos da mineradora…",1
01/03/24,"… A condição para que o indicado não tivesse conexão com o governo nem com outros grandes investidores foi retirada em encontro do conselho de administração da mineradora na 6ªF passada, quando se decidiu pela troca do comando da empresa…",0
01/03/24,"… Na mesma reunião ficou acertada a contratação de empresa de recrutamento de executivos com experiência internacional até 30 de junho. O trabalho de seleção para uma lista tríplice de nomes, a ser encaminhada ao conselho, será feito até 30 de setembro.",0
01/03/24,"MARISA divulgou a prévia de seus resultados financeiros e operacionais referentes ao 4Tri, preliminares e não auditados. O lucro bruto no varejo totalizou R$ 218,1 milhões, 39,8% menos que um ano antes…",0
01/03/24,"… A receita líquida do varejo recuou 41,5%, para R$ 409 milhões, e o Ebitda do varejo pro-forma foi negativo em R$ 34,8 milhões ante resultado positivo de R$ 24 milhões um ano antes.",0
01/03/24,"GAFISA. Informou na noite de sábado, 16, que a CVM decidiu que é irregular que a convocação da Assembleia Geral Extraordinária (AGE) pelo fundo Esh Theta para esta 2ªF, dia 18. A assembleia teria como pauta a troca da administração da Gafisa…",0
01/03/24,… A área técnica e o colegiado da CVM entenderam que a Gafisa já havia atendido ao pleito do Esh Theta ao chamar uma assembleia para 26 de abril. O caso chegou à reguladora do mercado a pedido dos fundos Estocolmo e Ravello.,0
01/03/24,CONSTRUTORAS. O setor da construção civil está pressionando o governo a reduzir os subsídios e a oferta de crédito para a compra de imóveis usados na linha atrelada aos recursos do Fundo de Garantia do Tempo de Serviço (FGTS)…,0
01/03/24,"… Segundo dados da Câmara Brasileira da Indústria da Construção (CBIC), cerca de 50% das unidades financiadas pelo programa Minha Casa, Minha Vida (MCMV) são hoje de imóveis usados. Já na linha Pró-cotista, voltada à classe média, 70% das unidades são usadas.",0
01/03/24,"PETZ E PETLOVE. O Citi avalia que a potencial combinação de negócios entre as duas empresas “faz sentido”, conforme notícia que circulou na tarde de 6ªF e levou a uma grande oscilação das ações da Petz no Ibovespa…",0
01/03/24,"… Ao Broadcast, a Petlove negou veementemente a existência de qualquer tipo de negociação que envolva uma fusão com a Petz.",0
01/03/24,"ONCOCLÍNICAS. Aprovou a 11ª emissão de debêntures simples, não conversíveis em ações, da espécie quirografária, em até duas séries, e prazos de vencimento de 5 anos e 7 anos, no valor de R$ 800 milhões. Serão 800 mil debêntures, com valor unitário de R$ 1 mil.",0
01/03/24,"RAÍZEN. Comunicou que foi publicada na 6ªF autorização para início da produção de etanol de segunda geração no Parque de Bioenergia Bonfim, na cidade de Guariba (SP), outorgada pela Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP)…",0
01/03/24,"… Dessa forma, a companhia iniciou a comercialização de sua 2ª planta de E2G, com nível esperado de 80% sobre sua capacidade nominal de produção de 82 mil metros cúbicos anuais, segundo comunicado encaminhado ao mercado.",0
01/03/24,EMAE. Conselho diretor do Programa Estadual de Desestatização aprovou as condições gerais para a privatização da Emae e o governo deve divulgar o edital com os termos para venda de sua participação na companhia nesta 2ªF…,0
01/03/24,"… A informação foi prestada pela empresa à Comissão de Valores Mobiliários (CVM), em fato relevante…",0
01/03/24,… A venda da Emae tem sido tratada pelo governo de São Paulo como um termômetro para a futura privatização da Sabesp.,0
01/03/24,"SABESP. A consulta pública sobre o contrato de concessão recebeu 976 sugestões da população no processo que foi concluído na noite da 6ªF, 16. O governo de São Paulo afirma que vai incorporar à minuta de privatização as propostas que aperfeiçoem o projeto.",0
01/03/24,"AÉREAS. Governo está revendo a proposta de socorro e discute uma agenda para o setor, que pode envolver crédito para investimentos sustentáveis e mudanças regulatórias para diminuir o grau de judicialização e abrir o mercado interno a companhias estrangeiras…",0
01/03/24,"… Segundo apurou a Folha, as dificuldades financeiras das empresas aéreas já estão sendo em parte endereçadas em negociações de reestruturação de dívidas e a situação já não demanda uma atuação emergencial para evitar a desestabilização do setor.",0
01/03/24,"INSPIRA. Segunda maior rede de educação básica do Brasil, recebeu um investimento de R$ 1 bilhão do Advent, fundo americano de private equity, antes de uma oferta inicial de ações (IPO).",0
04/03/24,"… Sob pressão por novos estímulos à economia, governo de Pequim promove na semana as reuniões plenárias anuais. Nos EUA, antes do payroll de fevereiro (6ªF), Powell vai ao Congresso americano duas vezes (4ªF e 5ªF) para comentar o relatório semestral de política monetária do Fed, que recomenda não cortar juro antes de ter maior confiança na desinflação e reforça a aposta de que o ciclo só começará em junho. Também o BCE, que se reúne na 5ªF, deve deixar para agir só em junho. Por aqui, Campos Neto faz palestra hoje em SP (10h), após ter dito no final de semana que está otimista de que o governo entregará déficit fiscal menor do que o projetado pelo mercado. No noticiário corporativo, causa bastante suspense o balanço da Petrobras (5ªF) e a polêmica dos dividendos.",0
04/03/24,"… O investidor não gostou de Prates ter plantado dúvidas, semana passada, sobre os dividendos extraordinários, contrariando as apostas das principais casas de análise de que a estatal pudesse anunciar distribuição de até R$ 8 bi.",0
04/03/24,"… Desde o comentário do presidente da estatal de que a transição da companhia para uma potência em energia renovável exige “cautela” em relação ao pagamento de dividendos, tem faltado fôlego aos papéis da Petrobras.",0
04/03/24,"… Em novo ruído, na última 6ªF, a imprensa veiculou notícia sobre a abertura de investigação para apurar denúncias de irregularidades no contrato firmado entre a Petrobras e Unigel, que poderiam afetar o cronograma do balanço.",0
04/03/24,… Mas a estatal garantiu que o calendário de divulgação está mantido e negou que KPMG tenha sido contratada para auditoria e recomendado que dois diretores sejam afastados da certificação das demonstrações financeiras.,0
04/03/24,"… Segundo informações do colunista Lauro Jardim (O Globo), o processo é um desdobramento do pedido de investigação do TCU que apontou indícios de irregularidade e prejuízo potencial de R$ 487,1 mi para a Petrobras.",0
04/03/24,"… O caso diz respeito ao contrato de industrialização sob encomenda (“tolling”) de fertilizantes firmado pela estatal em dezembro com a Unigel. Segundo a Petrobras, a celebração do contrato respeitou o sistema de governança.",0
04/03/24,"… Além da Petrobras, a temporada de balanços da semana reserva CSN, CSN Mineração e 3R Petroleum (4ªF), Fleury, Arezzo, CBA, Petz e Zamp (5ªF), Raia Drogasil (amanhã), além de Vibra e Pague Menos (hoje, após o fechamento).",0
04/03/24,"… Na agenda dos indicadores econômicos, depois da boa notícia do superávit primário de US$ 79,337 bilhões das contas do Governo Central em janeiro, o destaque é o resultado consolidado do setor público, que sai na 5ªF.",1
04/03/24,"… Apesar das desconfianças fiscais, Campos Neto manifestou, em entrevista à Folha no final de semana, otimismo de que o governo Lula tem condições de entregar um déficit menor do que a projeção do mercado (0,7% a 0,8% do PIB)",1
04/03/24,"… Sobre o PIB, disse que o BC tem estimativa de 1,7% no ano e que um crescimento “muito grande” afetaria o processo inflacionário. Ele reiterou que segue acompanhando de perto a inflação de serviços e o efeito de salários.",0
04/03/24,"… Disse ainda não ser possível projetar a Selic terminal. Na 6ªF, após o PIB estável e sem surpresas do 4Tri, o mercado manteve a aposta de que o Copom vai derrubar o juro em meio ponto pelo menos mais uma vez (março).",0
04/03/24,"… Mas algumas casas já especulam que o BC possa remover do comunicado de política monetária deste mês o uso do plural empregado para sinalizar a continuidade do ritmo de cortes, lançando dúvidas sobre maio e junho.",0
04/03/24,"… Durante palestra na 6ªF, em SP, Galípolo disse que fazer forward guidance é um “esporte de altíssimo risco”, que “até agora se pagou”. Se ele quis deixar no ar a menor disposição para sinalizar mais 0,5pp, é o que se verá.",0
04/03/24,"… Nas últimas semanas, integrantes do Copom não têm escondido os receios com o impacto dos salários e da renda sobre a inflação de serviços, pondo em dúvida as chances de a Selic terminar o ciclo de relaxamento em um dígito.",-1
04/03/24,"… No Focus, que devido à operação-padrão do BC, só será divulgado amanhã, a projeção para o juro segue, no entanto, em 9%. A estimativa para o PIB é de 1,75%, sem repetir o desempenho forte registrado em 2023 (2,90%).",0
04/03/24,"… O salto recorde de 15,1% do crescimento no ano passado do setor agropecuário, sustentado pela supersafra e por bons preços no mercado internacional, não deve perdurar este ano, contratando um PIB doméstico mais brando.",1
04/03/24,"MAIS AGENDA – O ritmo da atividade econômica será conferido esta semana pelos dados de janeiro da produção industrial (4ªF). No mesmo dia, saem a balança comercial de fevereiro e as transações correntes e IDP de janeiro.",0
04/03/24,"… Do lado da inflação, a semana começa com o IPC-Fipe de fevereiro (hoje, 5h), que deve desacelerar a 0,43%, contra 0,46% em janeiro, na mediana do Broadcast. Na 5ªF, vem o IGP-DI de fevereiro e, na 6ªF, a prévia do IPC-S.",0
04/03/24,"… O fluxo cambial de fevereiro sairá na 5ªF, ao invés de 4ªF. Como os servidores do BC, os do Tesouro e da GGU vão entrar em operação-padrão, com um dia de paralisação amanhã, em meio às negociações de reajuste salarial.",0
04/03/24,BRASÍLIA – O ministro Alexandre Padilha informou que na 5ªF haverá reunião com CMO para discutir vetos à LDO.,0
04/03/24,"… Em outro ponto de atrito com o Congresso, os prefeitos ameaçam com protesto na 4ªF, revoltados com a decisão do governo federal de manter na MP 1.202 a reoneração da folha de pagamentos dos pequenos municípios.",0
04/03/24,"… Neste momento em que os municípios se insurgem contra a equipe econômica, a Fazenda chamou para uma reunião nesta semana o relator da PEC que cria um novo Refis para as prefeituras, o senador Carlos Portinho (PL-RJ).",0
04/03/24,"… Amanhã, Lula vai reunir senadores para uma confraternização no Palácio da Alvorada. O encontro repetirá os moldes do jantar que foi realizado para os deputados federais poucos dias atrás e que teria criado “ciumeira”.",0
04/03/24,"… Aliados de Pacheco relataram ao Valor que estão incomodados por estarem sendo preteridos pela Câmara. Em episódio recente, causou ruído a escolha do senador Rogério Carvalho para a relatoria da CPI da Braskem.",0
04/03/24,"… Pacheco já havia avalizado Renan Calheiros para a vaga, mas na visão de interlocutores, o Planalto acabou privilegiando a vontade do presidente da Câmara, Arthur Lira, que vetou o nome de Renan, seu adversário político.",0
04/03/24,"BC X PT – Ainda na entrevista que deu à Folha, Campos Neto defendeu a costura de um acordo com Haddad para a aprovação da PEC que amplia a autonomia da instituição financeira. Os dois conversaram na última 6ªF.",0
04/03/24,"… “Eu tentei dar conforto para ele [Haddad] que o BC tem flexibilidade, que a gente pode discutir, que nada vai ser feito à revelia”, disse RCN. Em seu perfil no X, Gleisi reagiu à PEC, que “submete o Brasil a uma ditadura monetária”.",0
04/03/24,"LÁ FORA – Precificado majoritariamente para um corte de juro pelo Fed só em junho, o mercado acompanha nos EUA, além do payroll e da presença de Powell no Capitólio, a pesquisa de emprego ADP e o Livro Bege, ambos 4ªF.",0
04/03/24,"… O presidente do Fed da Filadélfia, Patrick Harker (não vota este ano pelo sistema de rodízio), discursa hoje (13h).",0
