12/03/24,label
"… Ainda entre as metálicas, Usiminas (-4,70%; R$ 10,35) e CSN Mineração (-2,86%; R$ 5,78) ficaram no vermelho. No topo da lista negativa ficou IRB (-5,05%), a R$ 40,64. TIM caiu 3,59% (R$ 18,27).",0
"… Entre os bancos, sob a polêmica renovada de ingerência política na Petrobras, BB foi novamente o único a fechar no vermelho (-1,00%; R$ 57,23). Santander unit ficou estável, a R$ 28,53. Itaú subiu 0,50% (R$ 34,27).",0
"… Bradesco PN registrou valorização de 0,58% (R$ 13,92) e ON, +0,74% (R$ 12,31).",0
"… No lado positivo, 3R Petroleum se beneficiou da troca intrasetorial e teve a maior alta do pregão (+2,94%; R$ 29,09). PetroReconcavo subiu 1,50%, a R$ 21,69, e Prio avançou 0,34%, a R$ 44,85.",0
"… No câmbio, no pior momento do dia, pela manhã, o dólar chegou a testar os R$ 5,00, refletindo o tombo no preço do minério de ferro, que afetou moedas de produtores de commodities, como o Brasil.",-1
"… Mas relatos de entrada de recursos e desmonte de pontual posições defensivas deram algum fôlego ao real. Na reta final dos negócios, porém, o dólar zerou a queda (-0,05%, a R$ 4,9784) após as falas de Lula.",-1
"… Na contramão dos rendimentos dos Treasuries, e com certa ajuda do câmbio, os juros futuros fecharam em queda.",1
"… O retorno do DI para Jan25 caiu a 9,870% (de 9,890%); DI Jan26, a 9,700% (9,755%); Jan27, a 9,930% (9,983%); Jan29, a 10,400% (10,445%); o Jan31, a 10,650% (10,692%); e o Jan33, a 10,760% (10,806%).",1
"… A preocupação com o cenário fiscal segurou um recuo maior, com a percepção de que o governo quer usar o aumento de arrecadação para elevar gastos.",0
"… Ainda assim, algumas expectativas têm sido ajustadas de forma positiva. Ontem, Itaú e BTG Pactual aumentaram as projeções do PIB 2024 para +2%, ambos citando a resiliência do mercado de trabalho.",0
"… Com o PIB maior, o Itaú reduziu a projeção de déficit primário neste ano a 0,7% do PIB (de 0,8%). Para 2025, saiu de déficit de 1% para 0,9%.",0
"… O BTG revisou o IPCA 2024 de 3,9% para 3,8%, mas manteve a previsão para 2025 em 3,5%.",0
"PÉ NO FREIO – O setor responsável (tecnologia) pelo rali recente das bolsas em NY continuou em modo cautela ontem, antes de saber se o repique da inflação americana em janeiro foi pontual ou não.",0
"… Um mês atrás, o CPI surpreendeu para cima e, temendo uma reprise, investidores preferiram manter o pé atrás.",0
"… As big techs comandaram as baixas: Meta Platforms caiu 4,4%, seguida de AMD (-4,3%), Nvidia (-2%), Amazon (-1,93%), Broadcom (-1,19%) e Microsoft (-0,42%).",0
"… Na contramão, a gigante de software Oracle subiu 1,5% no pregão regular e disparou 13% no after market após apresentar o balanço do 4Tri com lucro acima do esperado.",0
"… Fora do setor, Boeing caiu 3% com a notícia de que a empresa é alvo de uma investigação criminal nos EUA por causa do incidente com o avião 737 MAX 9, em janeiro. No ano, a ação da empresa cai 25%.",0
"… Nasdaq teve o pior desempenho do dia: -0,41% (16.019,27 pontos). O S&P 500 caiu 0,11% (5.117,94) e o Dow Jones teve leve alta de 0,12%, aos 38.769,66 pontos.",0
"… Nos Treasuries, a toada foi a mesma: prudência antes do CPI. Os curtos subiram mais com o mercado se posicionando para o dado.",-1
"… O retorno da note de 2 anos avançou a 4,536% (de 4,473%). O da note de 10 subiu 4,096% (4,075%) e o do T-bond de 30 anos cresceu a 4,261% (4,254%).",-1
"… No câmbio, o dólar ganhou terreno ante pares (DXY, +0,15%, a 102,869 pontos). O iene resistiu estável (+0,08%, a 146,96/US$), monitorando os rumores de que o BoJ pode acabar com os juros negativos já este mês.",-1
"… As apostas num aperto aumentaram depois da revisão para cima no PIB do Japão no 4Tri23, de -0,1% para +0,1%, na margem, evitando a recessão técnica.",0
"… O euro quase não oscilou (-0,08%), a US$ 1,0928, e a libra esterlina recuou 0,36%, a US$ 1,2808.",0
EM TEMPO… José Luciano Penido apresentou renúncia ao cargo de membro do Conselho de Administração da VALE.,0
"LOCALIZA registrou lucro líquido ajustado de R$ 750,9 milhões no 4TRI, alta de 17,8% na comparação anual; Ebitda ajustado somou R$ 2,879 bilhões, avanço de 33% ante mesmo período de 2022…",0
"… Empresa homologou aumento de capital no valor de R$ 172 milhões, mediante a emissão de 3.794.539 de ações ON, ao preço de R$ 45,35 cada.",0
"CCR. Tráfego de veículos nas rodovias subiu 10,2% em fevereiro na comparação anual.",0
"GAFISA. Conselho aprovou aumento de capital mediante emissão de até 70 milhões de ações ON, a R$ 7,86.",0
"CURY registrou lucro líquido atribuído aos controladores de R$ 160,3 milhões, alta de 74,6% na comparação anual; Ebitda somou R$ 190,7 milhões, crescimento de 54% em relação ao mesmo período de 2022.",0
"DIRECIONAL registrou lucro líquido de R$ 99,606 milhões no 4TRI, alta de 26,7% na comparação anual; Ebitda ajustado somou R$ 152 milhões, crescimento de 34% em relação ao mesmo período de 2022.",0
"FRAS-LE registrou lucro líquido de R$ 93,9 milhões no 4TRI, alta de 166% na comparação anual; Ebitda somou 113,1 milhões, crescimento de 34,5% em relação ao mesmo período de 2022.",0
"TEGMA registrou lucro líquido de R$ 51 milhões no 4TRI, queda de 10,2% na comparação anual; Ebitda somou R$ 74,1 milhões, recuo de 5,2% em relação ao mesmo período de 2022.",0
"UNIPAR informou, em resposta à CVM, que interações com eventuais parceiros para adquirir ativos nos EUA não evoluíram de forma significativa, considerando o estágio de avaliação de viabilidade de potencial transação.",0
PRIVATIZAÇÕES. Tarcísio disse que a fatia que Estado de SP vai manter na SABESP não está definida; ele afirmou ainda que edital para privatização da EMAE será aprovado nos próximos dias e leilão pode acontecer em abril.,0
