date,article,label
07/02/24,"… A Fazenda estima renúncia de R$ 3,03 bilhões em 2024, R$ 3,53 bilhões em 2025 e R$ 3,77 bilhões em 2026.",-1
07/02/24,"… Esse é o segundo aumento da faixa de isenção da cobrança do IR desde o início do governo Lula. Na semana passada, em evento, o presidente reafirmou a promessa de campanha de isentar quem ganha até R$ 5 mil mensais.",0
07/02/24,"… Durante participação em conferência do BTG Pactual nesta 3ªF, Haddad antecipou que janeiro foi um mês surpreendente em termos de arrecadação federal, num sinal de que a economia doméstica segue resiliente.",0
07/02/24,"… No mesmo evento, Campos Neto avaliou que o PIB/1Tri pode surpreender positivamente. O PicPay elevou ontem a projeção de crescimento da economia este ano de 1,3% para 1,8%, acima da mediana do Focus, de 1,6%.",1
07/02/24,"MAIS AGENDA – O pagamento de precatórios da União deve puxar o déficit consolidado do setor público para R$ 124,350 bilhões em dezembro (pesquisa Broadcast), após saldo negativo de R$ 37,270 bilhões em novembro.",-1
07/02/24,"… Do lado da atividade econômica, as vendas no varejo restrito em dezembro devem cair 0,2%, na margem; no varejo ampliado, devem subir 0,3% contra novembro, diante do avanço esperado para as vendas de veículos.",-1
07/02/24,"… A balança comercial tem previsão de superávit de US$ 7,460 bilhões em janeiro, após US$ 9,360 bi em dezembro.",1
07/02/24,… A primeira prévia de fevereiro do IPC-Fipe sai às 5h. O Cade retoma hoje (10h) as sessões de julgamentos.,0
07/02/24,"… Além do Bradesco, saem os balanços da Klabin, antes da abertura, e da Alpargatas e Totvs, após o fechamento.",0
07/02/24,"NOS EUA – Falam hoje os dirigentes do Fed Susan Collins, Adriana Kugler e Tom Barkin (13h), além de Michelle Bowman (16h). Na noite de ontem, Patrick Harker destacou os “progressos notáveis” feitos contra a inflação.",0
07/02/24,"… Segundo ele, “ainda precisamos manter os cintos apertados, mas inflação já está perto da meta de 2%”.",-1
07/02/24,"… Entre os indicadores, a balança comercial (10h30) deve registrar déficit de US$ 62,2 bi em dezembro. Às 12h30, saem os estoques de petróleo do DoE (+1,3 milhão de barris). Walt Disney solta balanço após o fechamento.",0
07/02/24,"SHOW – Deu tudo certo para o Ibov ontem (+2,21%; 130.416,31), quando reconquistou a marca dos 130 mil pontos, embalado pelo otimismo com três fatores combinados: balanços dos bancos, estímulos na China e alta do petróleo",0
07/02/24,"… O volume financeiro de R$ 27,2 bilhões superou a média dos últimos dias.",0
07/02/24,"… Na onda compradora, apenas cinco dos 86 papéis da carteira teórica do índice à vista encerraram o dia em baixa: Embraer (-3,83%), Localiza (-1,95%), Hapvida (-0,78%), Rumo (-0,66%) e Weg (-0,06%).",0
07/02/24,"… Em evento do BTG, em SP, gestores de fundos manifestaram a visão de que, quando os juros das economias desenvolvidas começaram a cair, a bolsa brasileira vai adotar um “comportamento de sardinha” (seguir o fluxo).",0
07/02/24,"… “Este ano, houve retirada substancial de dinheiro do Brasil [o capital externo na B3 está negativo em R$ 9,792 bi em 2024”, disse André Jarkurski (da JGP Asset). “Mas os ativos vão andar quando os juros caírem [lá fora].”",0
07/02/24,"… Rogério Xavier (da SPX Capital) compactua da mesma opinião, de que as economias emergentes como um todo terão melhora a partir dos cortes de juros globais. “O Brasil vai andar com o resto do mundo”, afirmou.",0
07/02/24,"… Na 3ªF, o desempenho do setor financeiro foi embalado pelo robusto resultado trimestral do Itaú Unibanco (+4,29%; R$ 34,79) e pela deslistagem da Cielo (+3,98%; R$ 5,23).",0
07/02/24,"… Na véspera da divulgação de seu balanço, Bradesco PN ficou na vice-liderança das maiores altas, com +6,21%, a R$ 16,60. Bradesco ON ganhou 4,39% (R$ 14,52).",0
07/02/24,"… Banco do Brasil avançou 2,16% (R$ 59,60). Santander unit subiu 2,16%, a R$ 29,76.",0
07/02/24,"… Ainda se destacaram Eletrobras ON (+5,63%; R$ 43,13) e PNB (+4,34%; R$ 47,83). Natura subiu 6,79% (R$ 17,15), repercutindo o anúncio do estudo para separar Natura&Co e Avon em companhias independentes, de capital aberto.",0
07/02/24,"… Vale avançou firme (+1,77%; R$ 66,67), depois de a China prometer uma série de medidas para impulsionar o consumo doméstico de bens este ano, com foco sobre o setor automobilístico e de eletrodomésticos.",0
07/02/24,"… Sobre o imbróglio da troca de comando na mineradora, a empresa respondeu à CVM que avalia tanto a renovação do mandato do atual CEO, Eduardo Bartolomeo, quanto um processo sucessório.",0
07/02/24,"… A companhia lembrou que tem até o fim do mandato de Bartolomeo, em 26 de maio, para decidir a questão.",0
07/02/24,"… Petrobras ON (+1,51%; R$ 42,97) e PN (+0,92%; R$ 41,59) acompanharam a alta do petróleo. O Brent/abril subiu 0,77%, a US$ 78,59 por barril, na ICE. O WTI/março, +0,73%, a US$ 73,71, na Nymex.",0
07/02/24,"… China e a baixa nos juros dos Treasuries queimaram um pouco de prêmio nas taxas dos DIs. A queda do dólar (- 0,39%, a R$ 4,9622), depois de ter testado R$ 5 na véspera, também ajudou a esvaziar a pressão nos juros futuros.",1
07/02/24,"… A ata do Copom, considerada um pouco mais hawkish por alguns analistas, o Focus sem alterações e as declarações de Campos Neto sem novidades no evento do BTG ficaram em segundo plano.",0
07/02/24,"… Marco Caruso (PicPay) viu uma ata neutra, mas observou que o documentou mostrou aumento de discussões sobre o balanço de riscos. “Parecem um pouco mais preocupados com a desinflação a partir daqui”, disse.",0
07/02/24,"… Após a ata, o mercado não mudou a expectativa sobre o ritmo de cortes da Selic, de 50 pb, nas próximas reuniões, e manteve a mediana para o juro terminal em 9%, segundo pesquisa Broadcast.",1
07/02/24,"… No Focus do BC, as estimativas para o IPCA 2024 (3,81%) e 2025 (3,5%) continuaram acima da meta de 3%, e as apostas para a Selic ao fim deste (9,5%) e do próximo ano (8,5%) também não se alteraram.",-1
07/02/24,"… A taxa do DI para Jan25 caiu a 9,955% (de 9,979%). O DI Jan26, a 9,670% (de 9,728%). O Jan27, a 9,825% (de 9,898%); o Jan29, a 10,275% (10,331%); o Jan31 cedeu a 10,510% (10,574%) e o Jan33, a 10,620% (de 10,672%).",0
07/02/24,"ANTES TARDE QUE NUNCA – Após Powell negar por duas vezes a chance de um corte de juro em março, ontem foi a vez de mais dois dirigentes do Fed ecoarem a mensagem de que uma flexibilização vem, mas não tão cedo.",0
07/02/24,"… Na força-tarefa de convencer o mercado de que o BC americano tem um timing menos urgente, Loretta Mester (Cleveland) disse que cortar os juros muito cedo ou rapidamente seria um erro.",0
07/02/24,"… Ela admitiu melhora na inflação, mas chamou atenção para a desaceleração mais lenta dos preços dos serviços.",0
07/02/24,… Analistas ponderaram que Mester destoou de sua tradicional postura hawkish ao dizer que os dirigentes provavelmente ganharão confiança para cortar as taxas “ainda este ano” se a economia evoluir como o esperado.,0
07/02/24,"… Neel Kashkari (Minneapolis) destacou a melhora substancial da inflação, mas também indicou que são necessários mais progressos para pensar em redução de taxas.",0
07/02/24,"… No mercado, porém, ainda há “peixes grandes” que defendem corte de juro em março, ou no mais tardar maio, sob o risco de os EUA entrarem em recessão. É o caso do megainvestidor Bill Ackman (Pershing Square).",0
07/02/24,"… “A atividade e o mercado de trabalho estão enfraquecendo. Temos visto um número significativo de empresas todos os dias anunciando demissão de 3% ou de 5% [da força de trabalho]”, disse, em evento do BTG.",0
07/02/24,"… Em NY, os alertas dos diretores do Fed não impediram um respiro nos rendimentos dos Treasuries depois das fortes altas nas últimas sessões.",0
07/02/24,"… Um dos motivos foi o leilão de US$ 54 bilhões em notes de 3 anos, que atraiu uma demanda forte e teve juro abaixo da média recente (4,169%).",-1
07/02/24,… O resultado gerou expectativas positivas para leilão de US$ 42 bilhões em notes de 10 anos desta 4ªF.,-1
07/02/24,"… No fim da tarde, o rendimento da note de 2 anos caiu a 4,403% (de 4,4701%), o da note de 10 anos cedeu a 4,093% (de 4,159%). O do T-bond de 30 anos recuou a 4,299% (de 4,338%).",-1
07/02/24,"… Nas bolsas em NY, após passarem a maior parte do dia em direção mista, os índices fecharam em alta modesta.",0
07/02/24,"… O Dow Jones subiu 0,37% (38.521,03 pontos); o S&P 500 teve alta de 0,23% (4.954,23); e o Nasdaq, +0,07% (15.609,00).",0
07/02/24,"… Alvo de preocupação nos últimos dias, a ação do New York Community Bancorp afundou de novo. Desta vez, 22%, para o menor preço em 27 anos (US$ 4,20).",0
07/02/24,… A baixa na ação do NYCB veio após Janet Yellen (Tesouro) reconhecer que o mercado imobiliário comercial dos EUA é uma fonte de preocupação para os reguladores do sistema bancário.,0
07/02/24,"… “Acredito que é administrável, mas que muitas instituições podem estar sob estresse por conta desse problema.”",0
07/02/24,… Mester também abordou o tema: disse que mais bancos enfrentarão estresse caso dependam excessivamente de depósitos sem a cobertura de seguros ou tenham exposição elevada ao mercado imobiliário comercial.,0
07/02/24,"… Depois do fechamento, a Moody’s cortou o rating do New York Community Bancorp para Ba2.",0
07/02/24,"… Em linha com os juros dos Treasuries, o dólar devolveu parte da forte alta das últimas sessões, com o índice DXY em queda de 0,22%, a 104,213 pontos.",-1
07/02/24,"… O euro ainda foi ajudado pela surpreendente alta de 8,9% nas encomendas à indústria na Alemanha em dezembro ante novembro, contra previsão de queda de 0,3%.",0
07/02/24,"… O dado compensou a baixa de 1,1% nas vendas do varejo na zona do euro, pouco pior que o -1% esperado.",0
07/02/24,"… A moeda comum europeia subiu 0,10%, a US$ 1,0755. A libra avançou 0,49%, a US$ 1,2600, e o iene registrou valorização de 0,53%, a 147,89/US$.",0
07/02/24,"EM TEMPO… PETROBRAS assinou acordo com ANP de pagamento de R$ 832,4 mi; acordo visa encerrar processo de recálculo de participação do governo no campo de Jubarte; valor está provisionado no balanço do 3TRI23.",0
07/02/24,"PRIO produziu 95.583 mil boe/dia em janeiro, queda de 5,36% contra dezembro.",0
07/02/24,3R PETROLEUM informou que o Goldman Sachs atingiu participação de 8% do capital.,0
07/02/24,"CIELO. Controladores protocolaram pedido de registro de oferta de aquisição de ações (OPA); laudo de avaliação estimou valor por ação entre R$ 4,88 e R$ 5,36.",0
07/02/24,"TIM registrou lucro líquido normalizado de R$ 900 milhões no 4TRI, alta de 52,6% na comparação anual; Ebitda normalizado somou R$ 3,150 bilhões, crescimento de 7,5% no mesmo intervalo…",0
07/02/24,… Empresa divulgou projeções para o plano estratégico de 2024 a 2026 e prevê crescimento da receita de serviços entre 5% e 7% em 2024…,0
07/02/24,"… Companhia estima expansão do Ebitda na ordem de 7% a 9% em 2024; investimentos previstos para este ano são de R$ 4,4 bilhões a R$ 4,6 bilhões.",0
07/02/24,"EQUATORIAL. Capital World Investors (CWI) elevou participação na empresa de 4,967% para 5,216% do total de ações ON, o equivalente a 59.838.743 de papéis do tipo.",0
07/02/24,TAESA obteve licença prévia para instalações da Tangará Transmissora.,0
07/02/24,"GAFISA. Esh Theta atingiu participação total de 6.978.274 de ações da companhia, o equivalente a 10,07% do capital social da empresa",0
07/02/24,"LOG COMMERCIAL PROPERTIES registrou lucro líquido de R$ 73,3 milhões no 4TRI, aumento de 64% na comparação anual; Ebitda somou R$ 63,5 milhões, queda de 33,2% em relação ao mesmo período de 2022.",0
07/02/24,BANCO SAFRA anunciou a compra da Guide Investimentos.,0
