date,article,label
19/02/2024,"… Na última 6ªF, o PPI dos EUA seguiu a mesma tendência do CPI, veio acima do consenso (abaixo) e confirmou que os cortes de juros nos EUA vão ficar para depois, com chance de um ciclo de relaxamento menos agressivo no ano.",1
19/02/2024,"… A aposta majoritária para o ajuste total, que já chegou a superar 150 pontos-base na ferramenta de apostas do CME, agora é de 75 pontos-base, com redução inicial em junho, ao invés de maio ou março (já descartado de vez).",1
19/02/2024,"… Os integrantes do Fed coordenam o discurso mais conservador de que o juro vai cair, só que mais tarde.",1
19/02/2024,"… A semana é menos importante em indicadores nos EUA. Na 5ªF, sai a leitura preliminar de fevereiro do PMI/S&P Global composto. O mesmo dado será divulgado no mesmo dia na zona do euro, na Alemanha e no Reino Unido.",0
19/02/2024,"… Ainda na 5ªF, saem a ata do BCE, a inflação ao consumidor (CPI) em janeiro na zona do euro e decisão de juro na Turquia. Andrew Bailey (BoE) participa de audiência amanhã e Christine Lagarde tem reunião do Eurogrupo na 6ªF.",0
19/02/2024,"CHINA – Na noite de hoje (22h15), o PBoC define as principais taxas de juros da economia, de 1 e 5 anos.",0
19/02/2024,"LULA & BLINKEN – O secretário de Estado dos EUA, Antony Blinken, estará no Brasil esta semana para uma visita de quatro dias. Em Brasília, deve encontrar com o presidente da República para discutir questões bilaterais e globais.",0
19/02/2024,"… Neste domingo, antes de embarcar da Etiópia de volta ao Brasil, Lula abriu uma crise diplomática com Israel, ao comparar as ações do país na Faixa em Gaza ao extermínio dos judeus pela Alemanha nazista de Hitler.",-1
19/02/2024,"… “O que está acontecendo na Faixa de Gaza e com o povo palestino não existiu em nenhum outro momento histórico. Aliás, existiu. Quando Hitler resolveu matar os judeus”, declarou Lula, gerando reação de Netanyahu.",-1
19/02/2024,"… “As palavras do presidente do Brasil são vergonhosas e sérias. Comparar Israel ao Holocausto nazista e Hitler é cruzar uma linha vermelha”, advertiu o premiê de Israel, que convocou a diplomacia brasileira para uma reprimenda.",-1
19/02/2024,"ABÍLIO DINIZ – O GPA, líderes empresariais e ministros lamentaram, em notas na noite deste domingo, a morte do antigo dono do Pão de Açúcar, aos 87 anos, vítima de insuficiência respiratória, em função de uma pneumonia.",0
19/02/2024,… O legado e contribuição do executivo para o varejo brasileiro foram destacados como inspiração ao empresariado.,0
19/02/2024,"NA CONTRAMÃO – O PPI americano até deu um susto por aqui, mas o Ibov se fiou em Vale e Petrobras, que respondem por 26% do índice, e terminou a 6ªF em alta, em pregão de volatilidade acentuada pelo game de opções.",0
19/02/2024,"… A expectativa de um retorno positivo do mercado chinês após o feriado do Ano Novo Lunar deu fôlego às commodities e fez o índice operar descolado de NY, com alta de 0,72%, aos 128.725,88 pontos.",1
19/02/2024,"… Na semana encurtada pelo feriado de carnaval, o índice subiu 0,55%, também na contramão do resultado negativo lá fora.",1
19/02/2024,"… Em linha com a alta de 1,27% do minério em Cingapura e respondendo aos interesses dos comprados, Vale disparou 3,31%, a R$ 67,68. O restante do setor de mineração e siderurgia seguiu a blue chip.",0
19/02/2024,"… CSN Mineração, +1,72% (R$ 6,51); CSN, +3,31% (R$ 19,04); Usiminas, +2,33% (R$ 10,11); Gerdau, +2,46% (R$ 21,21); e Gerdau Metalúrgica, +2,04% (R$ 9,99).",0
19/02/2024,"… Petrobras acelerou os ganhos na hora final dos negócios (ON, +1,82%, a R$ 44,30; e PN, +0,92%, a R$ 42,69), acompanhando o petróleo. Durante o pregão, o valor de mercado da estatal alcançou novo recorde em R$ 568 bi.",0
19/02/2024,"… Entre os pares de menor porte, PetroRecôncavo subiu 3,59% (R$ 23,35), 3R Petroleum, +2,88% (R$ 29,33) e Prio, +1,86% (R$ 45,40).",0
19/02/2024,"… Sob o temor de potenciais riscos à oferta causados pelas tensões geopolíticas, o Brent/abril subiu 0,74%, a US$ 83,47, na ICE. O WTI/abr, +1,12%, a US$ 78,46, na Nymex. Na semana, ganharam 1,56% e 2,20%, respectivamente.",0
19/02/2024,"… Braskem foi a maior alta do dia (+10,32%, a R$ 19,25), repercutindo a reaproximação entre Petrobras e a Adnoc na semana passada.",0
19/02/2024,"… Bancos fecharam sem direção única: Santander unit, +2,04% (R$ 29,05); Bradesco ON, +0,49% (R$ 12,28); e Bradesco PN, +0,37% (R$ 13,48). Já Banco do Brasil caiu 0,84%, a R$ 57,87, e Itaú Unibanco baixou 0,12%, a R$ 34,54.",0
19/02/2024,"… Telefonia liderou as quedas. TIM cedeu 3,81% (R$ 17,40) e Telefônica Brasil teve baixa de 2,54% (R$ 52,66).",0
19/02/2024,"… Entre os ativos domésticos, o PPI pegou mais nos DIs, cujas taxas fecharam em alta, mas o movimento foi limitado pela deflação no IGP-10 (-0,65%) maior que a esperada (-0,60%) em fevereiro.",1
19/02/2024,"… Em live realizada pelo Bradesco Asset, Gabriel Galípolo (Política Monetária) disse que, até a próxima decisão do Copom, em 19 de março, o BC ainda tem três leituras de IPCA para calibrar os juros.",0
19/02/2024,"… Também afirmou que a inflação mais alta que o esperado nos EUA não afeta as expectativas nem o plano de voo do BC brasileiro. Ou seja, por enquanto, o BC deve continuar cortando o juro de meio em meio ponto.",0
19/02/2024,"… O juro para Jan25 subiu a 10,040% (de 9,996% na véspera);",-1
19/02/2024,"Jan26, 9,875% (de 9,793%);",0
19/02/2024,"Jan27, 10,035% (de 9,975%);",0
19/02/2024,"Jan29, 10,450% (de 10,434%).",0
19/02/2024,"Jan31 ficou estável (10,670%) e Jan33 caiu a 10,780% (de 10,790%).",0
19/02/2024,"… O dólar fechou de lado. Embora Galípolo tenha dito que o Brasil segue atrativo, mesmo com a queda do diferencial de juros com os EUA, analistas avaliam que o fluxo negativo de k externo se deve ao spread mais estreito.",-1
19/02/2024,"… O que estaria mantendo o preço do dólar relativamente estável por aqui é o fluxo comercial positivo, que tem superado as expectativas neste início de ano. A moeda americana fechou estável (-0,03%) em R$ 4,9671.",1
19/02/2024,"PACIÊNCIA – Este tem sido o mote do Fed ao longo das últimas semanas, diante de um mercado ávido por sinais de início do ciclo de corte de juros. Na 6ªF, mais dois dirigentes voltaram ao tema dizendo ser preciso esperar para ver.",0
19/02/2024,"… Depois de um CPI salgado, foi a vez de o PPI de janeiro mostrar que a chamada “última milha” da inflação não vai ser um passeio no parque. Os juros dos Treasuries subiram e as bolsas em NY caíram.",1
19/02/2024,"… A inflação no atacado avançou 0,3% no mês passado, acima da expectativa de 0,1%. Na base anualizada, subiu 0,9%, de 0,7% esperado.",-1
19/02/2024,"… O núcleo do PPI teve alta de 0,5% no mês e de 2% no ano, também acima das expectativas de 0,2% e 1,8%.",0
19/02/2024,"… Preços relacionados a serviços puxaram o índice depois de as empresas enfrentarem aumento significativo no custo de mão de obra em 2023, segundo o Citi.",0
19/02/2024,"… O PPI, diz o banco, deve reverberar no indicador preferido do Fed, o PCE. O núcleo desse índice deve subir 0,38% no mês, com 0,55% nos preços dos serviços, excluindo habitação.",1
19/02/2024,"… Em discursos após a divulgação do dado, Bostic (Fed Atlanta) e Daly (San Francisco) encarnaram o modo morde e assopra de Powell: o Fed reconhece progresso na inflação, mas tem poucos motivos para cortar juros tão cedo.",-1
19/02/2024,"… Bostic disse esperar apenas dois cortes até o fim do ano, iniciando no verão (junho a setembro), mas que se a inflação continuar caindo, é possível antecipar esse calendário e considerar um corte adicional.",0
19/02/2024,"… Membro votante no Fomc este ano, ele acrescentou que os índices de preços seguem a caminho de retornar à meta de 2%.",0
19/02/2024,"…. Daly, também com direito a voto, afirmou que três reduções seriam “razoáveis”, mas que os dados precisam corroborar esse orçamento. E disse que vê progresso na inflação à frente “com percalços”.",0
19/02/2024,"… Ela ainda falou que os juros neutros são extremamente difíceis de calcular, mas estima entre 0,5% e 1% a taxa real e entre 2% e 3% a nominal.",0
19/02/2024,"… No monitoramento do CME Group, a probabilidade de redução de 100 pb nos juros foi a mais proeminente na 6ªF (33,7%). Aos poucos, o mercado vai convergindo para a expectativa do Fed.",0
19/02/2024,"… Em NY, os juros futuros voltaram a subir, com o da note de 2 anos, mais influenciado pela política monetária, avançando 9 pb, a 4,660%, de 4,569%. O da note de 10 anos subiu a 4,2821% (de 4,2251%). O rendimento do bond de 30 anos avançou a 4,4385% (de 4,4115%).",-1
19/02/2024,"… Nas ações, o índice Dow Jones caiu 0,38% (38.627,40 pontos); o S&P 500 recuou 0,48% (5.005,55); o Nasdaq perdeu 0,82% (15.775,65). Na semana, acumularam queda de, respectivamente, 0,11%, 0,42% e 1,34%.",0
19/02/2024,"… Com outros BCs também reticentes em cortar juros, o índice dólar (DXY) terminou inalterado em 104,296 pts.",1
19/02/2024,"… O euro ficou estável (+0,03%), em US$ 1,0777. Na mesma linha de Lagarde alguns dias antes, Isabel Schnabel, do conselho do BCE, defendeu uma política monetária restritiva até haver confiança de que a meta de 2% será atingida.",0
19/02/2024,"… Mas o presidente do BC da França, François Villeroy de Galhau, chamou atenção para o perigo de manter o juro alto por muito tempo, a ponto de prejudicar a economia.",0
19/02/2024,"… Também estável, a libra (US$ 1,2599) caiu no início, mas zerou as perdas, diante das vendas do varejo no Reino Unido (+3,4%) muito acima do esperado (+1,6%) em janeiro sobre dezembro.",-1
19/02/2024,"… O iene caiu 0,17%, a 150,24/US$. O presidente do BoJ, Kazuo Ueda, reiterou que vai decidir se mantém ou não a política monetária ultra-acomodatícia quando o cumprimento sustentável da meta de inflação de 2% estiver à vista.",-1
19/02/2024,"EM TEMPO… PETRORECÔNCAVO produziu 27.236 boed em janeiro, alta de 18,49% em relação ao mês anterior.",0
19/02/2024,PETROBRAS. STF julga a partir de 6ªF (até o dia 1º de março) o recurso dos sindicatos de petroleiros contra a decisão que reverteu a maior condenação trabalhista da história da estatal…,0
19/02/2024,"… A empresa havia sido condenada em 2018 pelo TST a corrigir os salários de 51 mil servidores, entre ativos e aposentados, em uma ação cujo impacto financeiro era calculado em mais de R$ 52 bilhões, em valores atualizados…",0
19/02/2024,"… A sentença, no entanto, foi revista na Primeira Turma do STF…",0
19/02/2024,"… O que está em debate na Justiça é se os adicionais legais destinados a remunerar condições especiais de trabalho, como periculosidade, por exemplo, estão incluídos no cálculo de complemento salarial ou devem ser pagos à parte.",0
19/02/2024,"ISA CTEEP fará 15ª emissão de debêntures, inicialmente no valor de R$ 1,195 bilhão, com possibilidade de lote adicional de R$ 800 milhões, somando R$ 1,995 bilhão.",0
19/02/2024,"TIM. Justiça de SP determinou que a empresa suspenda campanhas publicitárias com mensagens que violem o Código de Defesa do Consumidor envolvendo o C6 Bank, com o qual tem um acordo operacional…",0
19/02/2024,"… A determinação não implicará no fim das propagandas, mas sim ajustes no teor.",0
19/02/2024,"AMERICANAS encerrou a semana de 5 a 11 de fevereiro com 704 admissões, das quais mais de 500 são referentes a contrações temporárias da Páscoa…",0
19/02/2024,"… No mesmo intervalo, registrou 203 pedidos de saída, 98 términos de contrato de experiência e 343 demissões",0
19/02/2024,"REDE D’OR. Santander tem recomendação outperform (equivalente a compra) para a ação do grupo, com preço-alvo de R$ 36,50…",0
19/02/2024,"… Para o banco, houve “reação exagerada” em cima das ações da Rede D´Or semana passada, após decisão da Unimed de descredenciar 37 hospitais e serviços em SP, Rio, Bahia, Maranhão e no DF, a partir de 4 de março…",0
19/02/2024,"… No intervalo, as ações acumularam perdas de 5,90%, sendo 5,22% apenas na 4ª (14), quando as notícias começaram a circular.",0
19/02/2024,"AÉREAS. O ministro Silvio Costa Filho (Portos e Aeroportos) pressiona pelo pacote de socorro nos próximos dias, já que planeja lançar ainda este mês o programa Voa Brasil, com passagens a R$ 200 a aposentados e pensionistas.",0
19/02/2024,"SETOR AUTOMOTIVO. O governo deve publicar nos próximos dias decreto liberando R$ 3,5 bilhões ao Programa Mobilidade Verde, para as companhias que investirem em descarbonização, segundo a coluna Radar, da Veja.",0
